Supplementay Table 2. Gene prediction score from each fold of cross validation (CV) and the average over five folds							
Gene	CV1	CV2	CV3	CV4	CV5	Mean	rank
ZNF732	0.042766666666667	0.026972222222222	0.053894444444445	0.000366666666666	0.049422222222222	0.034684444444444	9980
KLHDC9	0.030794444444444	0.061183333333333	0.027077777777778	0.022183333333333	0.032155555555556	0.034678888888889	9981
FER1L6	0.040638888888889	0.040811111111111	0.052355555555556	0.011966666666667	0.027622222222222	0.034678888888889	9982
CCDC110	0.043422222222222	0.045183333333333	0.040055555555556	0.000666666666666	0.044061111111111	0.034677777777778	9983
GCDH	0.044083333333333	0.046644444444444	0.032644444444444	0.036	0.013977777777778	0.03467	9984
KCNMB2	0.040172222222222	0.048905555555556	0.030172222222222	0.007044444444444	0.047033333333333	0.034665555555556	9985
C11orf49	0.048172222222222	0.040633333333333	0.040122222222222	0.004944444444444	0.039455555555556	0.034665555555556	9986
ZNF830	0.039977777777778	0.037077777777778	0.040622222222222	0.025361111111111	0.030283333333333	0.034664444444444	9987
MAN2B2	0.049466666666667	0.030244444444444	0.034183333333333	0.018844444444444	0.040566666666667	0.034661111111111	9988
MTIF3	0.03435	0.04395	0.036066666666667	0.016883333333333	0.041955555555556	0.034641111111111	9989
COPS6	0.048505555555556	0.039233333333333	0.014844444444444	0.040394444444444	0.030211111111111	0.034637777777778	9990
SNX17	0.049888888888889	0.046988888888889	0.024766666666667	0.019561111111111	0.03195	0.034631111111111	9991
ZNF556	0.040138888888889	0.054066666666667	0.034422222222222	0.001722222222222	0.042744444444444	0.034618888888889	9992
MTHFD2	0.037988888888889	0.048477777777778	0.045066666666667	0.007105555555555	0.034427777777778	0.034613333333333	9993
ITFG3	0.031444444444444	0.046761111111111	0.043544444444444	0.035022222222222	0.016283333333333	0.034611111111111	9994
MZT2A	0.030611111111111	0.060894444444444	0.032011111111111	0.023877777777778	0.02565	0.034608888888889	9995
RABGEF1	0.034483333333333	0.026622222222222	0.050427777777778	0.016716666666667	0.044794444444444	0.034608888888889	9996
RAB5C	0.029911111111111	0.053811111111111	0.030733333333333	0.035072222222222	0.023405555555556	0.034586666666667	9997
MAGEL2	0.040133333333333	0.04645	0.0355	0.018294444444444	0.032555555555556	0.034586666666667	9998
TAPBPL	0.034122222222222	0.058455555555556	0.034022222222222	0.007916666666667	0.038388888888889	0.034581111111111	9999
TYW1B	0.040461111111111	0.046	0.046033333333333	-4.76E-16	0.040338888888889	0.034566666666667	10000
PHF13	0.046372222222222	0.040094444444444	0.033944444444444	0.014177777777778	0.038211111111111	0.03456	10001
TMEM14C	0.032555555555556	0.055527777777778	0.024105555555556	0.027055555555556	0.033488888888889	0.034546666666667	10002
ZNF18	0.033283333333333	0.049727777777778	0.044605555555556	0.006222222222222	0.038822222222222	0.034532222222222	10003
APOA5	0.035394444444445	0.029694444444444	0.044366666666667	0.029	0.034144444444444	0.03452	10004
NSUN3	0.041272222222222	0.044561111111111	0.049538888888889	-5.40E-16	0.037155555555556	0.034505555555556	10005
BPGM	0.037811111111111	0.059877777777778	0.024966666666667	0.014022222222222	0.035788888888889	0.034493333333333	10006
NPAS4	0.0298	0.045344444444444	0.03165	0.023427777777778	0.042211111111111	0.034486666666667	10007
ARPP19	0.032888888888889	0.041888888888889	0.038505555555556	0.027644444444444	0.031483333333333	0.034482222222222	10008
METTL10	0.033994444444444	0.046544444444444	0.037177777777778	0.014144444444444	0.040505555555556	0.034473333333333	10009
UGT1A7	0.036411111111111	0.054405555555556	0.046194444444445	0.001261111111111	0.034072222222222	0.034468888888889	10010
OR6T1	0.035572222222222	0.048761111111111	0.036361111111111	0.0173	0.03435	0.034468888888889	10011
PEMT	0.040533333333333	0.03795	0.026661111111111	0.034361111111111	0.032838888888889	0.034468888888889	10012
KCTD16	0.033922222222222	0.052311111111111	0.025688888888889	0.012561111111111	0.04785	0.034466666666667	10013
PSMA7	0.049588888888889	0.049166666666667	0.017077777777778	0.032733333333333	0.023761111111111	0.034465555555556	10014
SEC14L3	0.036544444444444	0.031833333333333	0.049805555555556	0.022138888888889	0.031994444444444	0.034463333333333	10015
STK24	0.040427777777778	0.030072222222222	0.025188888888889	0.023655555555556	0.052961111111111	0.034461111111111	10016
FBXO47	0.037427777777778	0.039966666666667	0.049283333333333	0.010055555555556	0.035561111111111	0.034458888888889	10017
C8orf74	0.035077777777778	0.048027777777778	0.041966666666667	0.016738888888889	0.030383333333333	0.034438888888889	10018
CRCP	0.030955555555556	0.047566666666667	0.033572222222222	0.016522222222222	0.043555555555556	0.034434444444444	10019
CHRD	0.029072222222222	0.054538888888889	0.034272222222222	0.018616666666667	0.035627777777778	0.034425555555556	10020
PPP1R2P2	0.058844444444444	0.029822222222222	0.039883333333333	0.019272222222222	0.024305555555556	0.034425555555556	10021
ZNF223	0.039727777777778	0.047788888888889	0.031822222222222	0.004011111111111	0.048711111111111	0.034412222222222	10022
HMOX2	0.042527777777778	0.049272222222222	0.014394444444444	0.026783333333333	0.038983333333333	0.034392222222222	10023
UFC1	0.044516666666667	0.042244444444444	0.033288888888889	0.033177777777778	0.018666666666667	0.034378888888889	10024
INO80E	0.039611111111111	0.047638888888889	0.024161111111111	0.018405555555556	0.042038888888889	0.034371111111111	10025
CACNB2	0.038972222222222	0.047844444444444	0.025561111111111	0.023705555555556	0.035711111111111	0.034358888888889	10026
CACNG1	0.035455555555556	0.043733333333333	0.059655555555556	0.000333333333333	0.032611111111111	0.034357777777778	10027
GPN2	0.028538888888889	0.050677777777778	0.031655555555556	0.0183	0.042583333333333	0.034351111111111	10028
CHRM3	0.037222222222222	0.040805555555556	0.031794444444444	0.028622222222222	0.033311111111111	0.034351111111111	10029
CWC22	0.042244444444445	0.02985	0.033472222222222	0.041555555555556	0.024627777777778	0.03435	10030
LYPD5	0.035283333333333	0.045544444444444	0.020961111111111	0.019805555555556	0.050155555555556	0.03435	10031
CLDN17	0.034222222222222	0.044122222222222	0.046844444444445	0.008494444444444	0.038055555555556	0.034347777777778	10032
DEFB115	0.041955555555556	0.016666666666667	0.016938888888889	0.068066666666667	0.028088888888889	0.034343333333333	10033
IFIT1	0.030922222222222	0.037188888888889	0.023361111111111	0.027533333333333	0.052694444444444	0.03434	10034
PEAR1	0.042344444444444	0.047105555555556	0.027261111111111	0.013238888888889	0.041733333333333	0.034336666666667	10035
ARPC4	0.046783333333333	0.049166666666667	0.02295	0.019411111111111	0.033305555555556	0.034323333333333	10036
OR13D1	0.040366666666667	0.031327777777778	0.042927777777778	0.022733333333333	0.034216666666667	0.034314444444444	10037
HDX	0.032555555555556	0.05425	0.035988888888889	0.005833333333333	0.042922222222222	0.03431	10038
ANGPTL3	0.026083333333333	0.01545	0.015088888888889	0.090477777777778	0.024438888888889	0.034307777777778	10039
ZNF35	0.038166666666667	0.043361111111111	0.031238888888889	0.009055555555555	0.049677777777778	0.0343	10040
TMEM55A	0.042283333333333	0.030366666666667	0.030922222222222	0.0281	0.039816666666667	0.034297777777778	10041
ZFAND5	0.040611111111111	0.044555555555556	0.031522222222222	0.026366666666667	0.028394444444444	0.03429	10042
MYH4	0.039155555555556	0.017316666666667	0.044777777777778	0.043488888888889	0.026705555555556	0.034288888888889	10043
MKNK1	0.047105555555556	0.030711111111111	0.036211111111111	0.003383333333333	0.054033333333333	0.034288888888889	10044
SOCS6	0.04665	0.045294444444444	0.014216666666667	0.0124	0.052872222222222	0.034286666666667	10045
EXTL2	0.043911111111111	0.038555555555556	0.032283333333333	0.024977777777778	0.031683333333333	0.034282222222222	10046
OR2K2	0.042744444444445	0.036727777777778	0.039538888888889	0.020083333333333	0.032311111111111	0.034281111111111	10047
HOXD1	0.041805555555556	0.032694444444444	0.046922222222222	0.012122222222222	0.037855555555556	0.03428	10048
SNAP47	0.036277777777778	0.0497	0.041622222222222	0.004472222222222	0.039305555555556	0.034275555555556	10049
PMEPA1	0.034327777777778	0.055211111111111	0.023322222222222	0.028327777777778	0.030155555555556	0.034268888888889	10050
GAS2L3	0.030061111111111	0.025588888888889	0.046994444444444	0.032233333333333	0.036433333333333	0.034262222222222	10051
C6orf10	0.055411111111111	0.042694444444444	0.033205555555556	0.003483333333333	0.036477777777778	0.034254444444444	10052
ADAMTS2	0.036883333333333	0.041366666666667	0.027733333333333	0.026744444444444	0.038522222222222	0.03425	10053
RUNDC1	0.045211111111111	0.039166666666667	0.032338888888889	0.011338888888889	0.043194444444444	0.03425	10054
APBB2	0.037661111111111	0.032533333333333	0.032033333333333	0.041166666666667	0.027822222222222	0.034243333333333	10055
HLA-H	0.036094444444444	0.038205555555556	0.045294444444444	0.002444444444444	0.049088888888889	0.034225555555555	10056
TRIM56	0.03815	0.046188888888889	0.047038888888889	0.002461111111111	0.037283333333333	0.034224444444444	10057
ATPAF1	0.043416666666667	0.030894444444444	0.017133333333333	0.034272222222222	0.045316666666667	0.034206666666667	10058
RCN2	0.036483333333333	0.036411111111111	0.036311111111111	0.02235	0.039427777777778	0.034196666666667	10059
RAB3IP	0.033633333333333	0.034955555555556	0.026877777777778	0.014772222222222	0.060744444444444	0.034196666666667	10060
CHIC1	0.039016666666667	0.047283333333333	0.023566666666667	0.010405555555555	0.050616666666667	0.034177777777778	10061
STOML2	0.034777777777778	0.039716666666667	0.0129	0.046783333333333	0.036688888888889	0.034173333333333	10062
RNF11	0.02865	0.0445	0.037916666666667	0.032566666666667	0.027216666666667	0.03417	10063
ORC2	0.035666666666667	0.043222222222222	0.03335	0.011588888888889	0.047022222222222	0.03417	10064
TMTC1	0.031894444444444	0.046622222222222	0.028416666666667	0.015022222222222	0.048888888888889	0.034168888888889	10065
MRPL24	0.037438888888889	0.049977777777778	0.023172222222222	0.017655555555556	0.042594444444444	0.034167777777778	10066
THSD4	0.045011111111111	0.049805555555556	0.037433333333333	0.006994444444444	0.031577777777778	0.034164444444444	10067
WDR91	0.035794444444444	0.04565	0.032266666666667	0.001666666666666	0.055416666666667	0.034158888888889	10068
UBE2J2	0.038677777777778	0.050138888888889	0.047861111111111	0.011577777777778	0.022466666666667	0.034144444444444	10069
FN3KRP	0.041994444444444	0.048883333333333	0.014205555555556	0.026511111111111	0.039038888888889	0.034126666666667	10070
TMEM120B	0.032977777777778	0.053044444444444	0.028788888888889	0.020155555555556	0.035627777777778	0.034118888888889	10071
C16orf48	0.0193	0.051994444444444	0.028427777777778	0.053111111111111	0.017755555555556	0.034117777777778	10072
SNX3	0.041288888888889	0.039727777777778	0.030444444444444	0.027311111111111	0.031805555555556	0.034115555555556	10073
C10orf32	0.041411111111111	0.054077777777778	0.031261111111111	0.010305555555555	0.033516666666667	0.034114444444444	10074
TBC1D5	0.037816666666667	0.018505555555556	0.039033333333333	0.037516666666667	0.037694444444444	0.034113333333333	10075
HTR1F	0.027233333333333	0.052944444444444	0.034	0.014361111111111	0.041977777777778	0.034103333333333	10076
C19orf12	0.044955555555556	0.047966666666667	0.026233333333333	0.011155555555556	0.040188888888889	0.0341	10077
FCRL5	0.038616666666667	0.045438888888889	0.044577777777778	0.001333333333333	0.040483333333333	0.03409	10078
TMEM128	0.039311111111111	0.051861111111111	0.035994444444444	0.019022222222222	0.024261111111111	0.03409	10079
C21orf91	0.0362	0.045722222222222	0.031705555555556	0.0033	0.053416666666667	0.034068888888889	10080
LY6G6F	0.028183333333333	0.041916666666667	0.055105555555556	0.010977777777778	0.034138888888889	0.034064444444444	10081
DCUN1D1	0.033655555555556	0.037088888888889	0.059566666666667	0.03125	0.008733333333333	0.034058888888889	10082
BTN3A3	0.038944444444445	0.047138888888889	0.035338888888889	-4.78E-16	0.048866666666667	0.034057777777778	10083
ZNF571	0.036722222222222	0.047838888888889	0.052422222222222	0.003572222222222	0.029711111111111	0.034053333333333	10084
ZNF34	0.037405555555556	0.045061111111111	0.031938888888889	0.0135	0.042344444444444	0.03405	10085
MRP63	0.041766666666667	0.044827777777778	0.038044444444444	0.009105555555555	0.036472222222222	0.034043333333333	10086
HSD11B1	0.039211111111111	0.039394444444444	0.041877777777778	0.009805555555555	0.039888888888889	0.034035555555556	10087
REP15	0.042005555555556	0.042733333333333	0.045377777777778	-4.48E-16	0.040027777777778	0.034028888888889	10088
RNF185	0.048272222222222	0.037611111111111	0.029561111111111	0.013472222222222	0.041216666666667	0.034026666666667	10089
SMPDL3A	0.053938888888889	0.032466666666667	0.034544444444444	0.008227777777778	0.040938888888889	0.034023333333333	10090
SMARCD2	0.032022222222222	0.038627777777778	0.043072222222222	0.0252	0.031194444444444	0.034023333333333	10091
TSR2	0.034977777777778	0.043188888888889	0.034005555555556	0.027988888888889	0.029944444444444	0.034021111111111	10092
ZNF548	0.037844444444444	0.040777777777778	0.031205555555556	0.0064	0.053794444444444	0.034004444444444	10093
SLC10A4	0.042311111111111	0.043661111111111	0.034455555555556	0.006477777777778	0.043116666666667	0.034004444444444	10094
C7orf63	0.040733333333333	0.041016666666667	0.04345	0.00405	0.040766666666667	0.034003333333333	10095
GCHFR	0.023055555555556	0.048933333333333	0.033466666666667	0.008077777777778	0.056433333333333	0.033993333333333	10096
PELI3	0.033144444444444	0.034855555555556	0.033677777777778	0.043955555555556	0.024311111111111	0.033988888888889	10097
ZSWIM1	0.037611111111111	0.040722222222222	0.037688888888889	0.009144444444444	0.044666666666667	0.033966666666667	10098
OLR1	0.041627777777778	0.026855555555556	0.040083333333333	0.002877777777777	0.058388888888889	0.033966666666667	10099
ZNF490	0.02955	0.040277777777778	0.033738888888889	0.022983333333333	0.043227777777778	0.033955555555556	10100
KLHL4	0.040183333333333	0.047538888888889	0.035511111111111	0.016027777777778	0.030494444444444	0.033951111111111	10101
TMEM53	0.048061111111111	0.045672222222222	0.019322222222222	0.018127777777778	0.03855	0.033946666666667	10102
PPTC7	0.037627777777778	0.0425	0.028394444444444	0.036622222222222	0.024583333333333	0.033945555555556	10103
GIPC1	0.042255555555556	0.041233333333333	0.016761111111111	0.030283333333333	0.039172222222222	0.033941111111111	10104
SLC30A6	0.043866666666667	0.050766666666667	0.024166666666667	0.012044444444444	0.03885	0.033938888888889	10105
TMEM95	0.045344444444445	0.034722222222222	0.039372222222222	0.019777777777778	0.03045	0.033933333333333	10106
APOM	0.030155555555556	0.050705555555556	0.031655555555556	0.000555555555555	0.056566666666667	0.033927777777778	10107
CLPX	0.049816666666667	0.025316666666667	0.032644444444444	0.012661111111111	0.049194444444444	0.033926666666667	10108
SLC45A4	0.0373	0.050777777777778	0.033227777777778	0.008716666666667	0.039588888888889	0.033922222222222	10109
TMEM51	0.033961111111111	0.046755555555556	0.040583333333333	0.003038888888888	0.045205555555556	0.033908888888889	10110
PPA1	0.039894444444444	0.042155555555556	0.034761111111111	0.018888888888889	0.033838888888889	0.033907777777778	10111
GNL2	0.035966666666667	0.055638888888889	0.026277777777778	0.028627777777778	0.023	0.033902222222222	10112
SORBS2	0.0501	0.0237	0.042983333333333	0.029961111111111	0.022688888888889	0.033886666666667	10113
MBNL1	0.031716666666667	0.043605555555556	0.04075	0.026955555555556	0.026305555555556	0.033866666666667	10114
FADD	0.04075	0.053422222222222	0.030794444444444	0.035444444444444	0.008894444444444	0.033861111111111	10115
C14orf183	0.037255555555556	0.035366666666667	0.049938888888889	0.015511111111111	0.031227777777778	0.03386	10116
ASAH2	0.034605555555556	0.037433333333333	0.044455555555556	0.010311111111111	0.042466666666667	0.033854444444444	10117
SLX1A	0.045988888888889	0.032683333333333	0.032277777777778	0.015444444444444	0.042872222222222	0.033853333333333	10118
HLA-DRB5	0.043105555555556	0.045583333333333	0.038683333333333	0.004138888888889	0.037744444444444	0.033851111111111	10119
N6AMT2	0.029683333333333	0.060177777777778	0.020083333333333	0.014438888888889	0.044855555555556	0.033847777777778	10120
TMEM110-MUSTN1	0.045	0.035038888888889	0.028216666666667	0.009411111111111	0.051544444444444	0.033842222222222	10121
SGK3	0.048238888888889	0.021333333333333	0.04505	0.005738888888888	0.0488	0.033832222222222	10122
IFRD1	0.040655555555556	0.048255555555556	0.034211111111111	0.014527777777778	0.0315	0.03383	10123
VTI1B	0.0401	0.038494444444444	0.030422222222222	0.019033333333333	0.041077777777778	0.033825555555556	10124
TRIM16	0.029977777777778	0.039983333333333	0.036066666666667	0.012766666666667	0.050294444444444	0.033817777777778	10125
PTPMT1	0.03495	0.047916666666667	0.022261111111111	0.013261111111111	0.050655555555556	0.033808888888889	10126
GTF2A2	0.034088888888889	0.062866666666667	0.026344444444444	0.028777777777778	0.016805555555556	0.033776666666667	10127
ITFG2	0.040966666666667	0.016277777777778	0.049516666666667	0.026927777777778	0.035155555555556	0.033768888888889	10128
CCDC146	0.061161111111111	0.021638888888889	0.033466666666667	0.004183333333333	0.048361111111111	0.033762222222222	10129
PRRX1	0.055105555555556	0.021616666666667	0.044766666666667	0.000833333333333	0.046483333333333	0.033761111111111	10130
ZNF772	0.040955555555556	0.044305555555556	0.0285	0.011033333333333	0.043988888888889	0.033756666666667	10131
RDH11	0.043194444444444	0.051094444444444	0.02035	0.01735	0.036783333333333	0.033754444444444	10132
ANKRD30A	0.037744444444445	0.040472222222222	0.037094444444445	0.025555555555556	0.027872222222222	0.033747777777778	10133
RP11-867G23.8	0.037805555555556	0.05515	0.031238888888889	0.010511111111111	0.033994444444444	0.03374	10134
PLSCR4	0.044127777777778	0.032544444444444	0.043144444444444	0.001333333333333	0.047538888888889	0.033737777777778	10135
METTL15	0.041005555555556	0.045311111111111	0.031205555555556	0.001166666666666	0.049988888888889	0.033735555555555	10136
ANXA7	0.044283333333333	0.030294444444444	0.031166666666667	0.025444444444444	0.037483333333333	0.033734444444444	10137
MYL12A	0.035761111111111	0.045477777777778	0.025488888888889	0.027333333333333	0.0346	0.033732222222222	10138
C17orf100	0.046611111111111	0.035861111111111	0.036888888888889	0.018722222222222	0.030544444444444	0.033725555555556	10139
NOC4L	0.026666666666667	0.066733333333333	0.024805555555556	0.032772222222222	0.017644444444444	0.033724444444444	10140
POLR3G	0.049855555555556	0.021772222222222	0.036327777777778	0.003055555555555	0.057566666666667	0.033715555555556	10141
CECR1	0.039666666666667	0.03985	0.040016666666667	0.001333333333333	0.047694444444444	0.033712222222222	10142
C11orf61	0.04665	0.033022222222222	0.036138888888889	0.002805555555555	0.049944444444444	0.033712222222222	10143
NCAPH	0.034866666666667	0.013283333333333	0.038211111111111	0.059533333333333	0.022661111111111	0.033711111111111	10144
SH3TC2	0.042272222222222	0.046916666666667	0.038477777777778	0.003261111111111	0.037605555555556	0.033706666666667	10145
HHIP	0.042077777777778	0.043511111111111	0.040527777777778	0.009416666666666	0.032961111111111	0.033698888888889	10146
ZNF420	0.04615	0.0473	0.031416666666667	0.010455555555555	0.033133333333333	0.033691111111111	10147
MRPS14	0.043877777777778	0.022322222222222	0.037466666666667	0.029072222222222	0.035666666666667	0.033681111111111	10148
C11orf52	0.038411111111111	0.060333333333333	0.030016666666667	0.000666666666666	0.038911111111111	0.033667777777778	10149
LRRC57	0.039711111111111	0.042288888888889	0.032961111111111	0.016566666666667	0.036788888888889	0.033663333333333	10150
TBC1D22B	0.037388888888889	0.040622222222222	0.042405555555556	0.021161111111111	0.026705555555556	0.033656666666667	10151
PIGQ	0.032488888888889	0.0463	0.024	0.033544444444444	0.0318	0.033626666666667	10152
ALOX5AP	0.0504	0.043083333333333	0.029611111111111	0.001222222222222	0.043811111111111	0.033625555555556	10153
MFAP3L	0.031972222222222	0.0423	0.040005555555556	0.0043	0.049511111111111	0.033617777777778	10154
DRD4	0.028733333333333	0.04295	0.043305555555556	0.000277777777777	0.052777777777778	0.033608888888889	10155
ATP6V1H	0.036316666666667	0.046116666666667	0.024555555555556	0.0256	0.035394444444445	0.033596666666667	10156
JAK3	0.040027777777778	0.030038888888889	0.037655555555556	0.02855	0.031711111111111	0.033596666666667	10157
DTX3L	0.046205555555556	0.034155555555556	0.039561111111111	0.000666666666666	0.047366666666667	0.033591111111111	10158
DKK2	0.042711111111111	0.041138888888889	0.036183333333333	0.002083333333333	0.045822222222222	0.033587777777778	10159
SLC23A3	0.039133333333333	0.046633333333333	0.045933333333333	0.007888888888889	0.028338888888889	0.033585555555556	10160
CEP112	0.059116666666667	0.02215	0.033066666666667	0.014811111111111	0.038761111111111	0.033581111111111	10161
AMD1	0.046061111111111	0.028138888888889	0.030627777777778	0.024144444444444	0.0389	0.033574444444444	10162
PLIN2	0.043911111111111	0.036	0.029144444444444	0.02695	0.031827777777778	0.033566666666667	10163
ICA1	0.042533333333333	0.036527777777778	0.046827777777778	0.020816666666667	0.021116666666667	0.033564444444444	10164
ATG5	0.037838888888889	0.047283333333333	0.047255555555556	0.015955555555556	0.019477777777778	0.033562222222222	10165
TPRX1	0.03235	0.048833333333333	0.043005555555556	0.006505555555556	0.037094444444444	0.033557777777778	10166
LCN10	0.032427777777778	0.047133333333333	0.026955555555556	0.028894444444444	0.032333333333333	0.033548888888889	10167
WWTR1	0.036372222222222	0.011555555555555	0.0494	0.026788888888889	0.043622222222222	0.033547777777778	10168
NPPB	0.028772222222222	0.044683333333333	0.048138888888889	0.006472222222222	0.039583333333333	0.03353	10169
KRTAP10-8	0.038094444444445	0.048338888888889	0.048727777777778	0.000666666666666	0.031816666666667	0.033528888888889	10170
TIGD2	0.045166666666667	0.044594444444444	0.035705555555556	0.002433333333333	0.039744444444445	0.033528888888889	10171
ZNF10	0.038111111111111	0.050305555555556	0.026405555555556	0.0069	0.0459	0.033524444444444	10172
C8orf22	0.028616666666667	0.048033333333333	0.056005555555556	0.002355555555555	0.03255	0.033512222222222	10173
KRR1	0.032977777777778	0.054883333333333	0.021727777777778	0.021666666666667	0.03625	0.033501111111111	10174
FLRT1	0.024411111111111	0.062927777777778	0.035644444444444	0.022711111111111	0.021733333333333	0.033485555555556	10175
OR6X1	0.041411111111111	0.021833333333333	0.041861111111111	0.033105555555556	0.029127777777778	0.033467777777778	10176
PHTF2	0.034383333333333	0.046933333333333	0.029566666666667	0.006955555555555	0.0495	0.033467777777778	10177
ANKRD45	0.041288888888889	0.035888888888889	0.035088888888889	0.015488888888889	0.03955	0.033461111111111	10178
RPA1	0.041433333333333	0.0295	0.032316666666667	0.015655555555556	0.048333333333333	0.033447777777778	10179
SLC38A7	0.031577777777778	0.022811111111111	0.038416666666667	0.039733333333333	0.0347	0.033447777777778	10180
KERA	0.029744444444444	0.049233333333333	0.051844444444444	0.001911111111111	0.0345	0.033446666666667	10181
SEMA3D	0.047705555555556	0.028966666666667	0.042833333333333	0.003911111111111	0.043738888888889	0.033431111111111	10182
OR13G1	0.029183333333333	0.050766666666667	0.041066666666667	0.004288888888889	0.0418	0.033421111111111	10183
SCRN3	0.03905	0.045327777777778	0.040577777777778	0.004305555555555	0.037833333333333	0.033418888888889	10184
TMEM184C	0.049966666666667	0.0349	0.0423	0.009288888888889	0.030638888888889	0.033418888888889	10185
C17orf81	0.035044444444444	0.045122222222222	0.022644444444444	0.015177777777778	0.0491	0.033417777777778	10186
POU6F2	0.037538888888889	0.048527777777778	0.0415	0.001	0.038494444444444	0.033412222222222	10187
NCKIPSD	0.034305555555556	0.032255555555556	0.035127777777778	0.027288888888889	0.038072222222222	0.03341	10188
HOOK1	0.039727777777778	0.032161111111111	0.023394444444444	0.021783333333333	0.049961111111111	0.033405555555556	10189
WDR66	0.039161111111111	0.048188888888889	0.036966666666667	0.00255	0.040155555555556	0.033404444444444	10190
ZDHHC7	0.030372222222222	0.043505555555556	0.031661111111111	0.02975	0.031727777777778	0.033403333333333	10191
CTDSP1	0.029516666666667	0.054688888888889	0.039283333333333	0.005633333333333	0.037861111111111	0.033396666666667	10192
ETHE1	0.038688888888889	0.052411111111111	0.03675	0.015061111111111	0.024022222222222	0.033386666666667	10193
POLR2C	0.035861111111111	0.052288888888889	0.035083333333333	0.014227777777778	0.029388888888889	0.03337	10194
TRIML1	0.0364	0.028172222222222	0.037561111111111	0.028872222222222	0.035838888888889	0.033368888888889	10195
DLST	0.038361111111111	0.054344444444444	0.034094444444444	0.008	0.031983333333333	0.033356666666667	10196
CCL19	0.042472222222222	0.044416666666667	0.037794444444444	0.001877777777777	0.040211111111111	0.033354444444444	10197
TAS2R31	0.0373	0.051277777777778	0.048066666666667	0.001177777777777	0.028927777777778	0.03335	10198
MOB3C	0.037922222222222	0.053688888888889	0.030761111111111	0.001	0.043355555555556	0.033345555555556	10199
HERC6	0.033844444444444	0.036655555555556	0.037638888888889	0.012033333333333	0.046466666666667	0.033327777777778	10200
ACPT	0.048083333333333	0.042444444444444	0.037611111111111	0.005633333333333	0.032866666666667	0.033327777777778	10201
SEMA4B	0.033816666666667	0.033811111111111	0.0367	0.02225	0.04005	0.033325555555556	10202
MAFK	0.03765	0.051783333333333	0.039033333333333	0.014011111111111	0.024077777777778	0.033311111111111	10203
LRRIQ1	0.034061111111111	0.044822222222222	0.038066666666667	0.021538888888889	0.028055555555556	0.033308888888889	10204
NAALADL2	0.03615	0.036172222222222	0.039494444444444	0.020961111111111	0.03375	0.033305555555556	10205
GTPBP10	0.038177777777778	0.040011111111111	0.032261111111111	0.002999999999999	0.053077777777778	0.033305555555555	10206
POLR2J2	0.042372222222222	0.047327777777778	0.034705555555556	0.005694444444444	0.036288888888889	0.033277777777778	10207
CTD-2140B24.4	0.035411111111111	0.040211111111111	0.036544444444444	0.016722222222222	0.037427777777778	0.033263333333333	10208
NOL3	0.034716666666667	0.052844444444444	0.030316666666667	0.013866666666667	0.034572222222222	0.033263333333333	10209
SULT2A1	0.035061111111111	0.0463	0.050644444444445	0.001333333333333	0.032955555555556	0.033258888888889	10210
ANKRD35	0.042088888888889	0.0423	0.029861111111111	0.0076	0.044438888888889	0.033257777777778	10211
TPBG	0.035827777777778	0.033883333333333	0.038155555555556	0.014188888888889	0.044138888888889	0.033238888888889	10212
COQ4	0.014405555555556	0.063438888888889	0.032383333333333	0.0267	0.029233333333333	0.033232222222222	10213
ING4	0.039011111111111	0.045716666666667	0.0357	0.010616666666667	0.035083333333333	0.033225555555556	10214
C6orf226	0.029133333333333	0.057833333333333	0.032433333333333	0.015022222222222	0.031694444444444	0.033223333333333	10215
SATL1	0.038677777777778	0.050516666666667	0.030305555555556	0.001483333333333	0.045127777777778	0.033222222222222	10216
KCNK7	0.038233333333333	0.049938888888889	0.043333333333333	0.001	0.033594444444444	0.03322	10217
CYP4X1	0.042566666666667	0.048883333333333	0.027522222222222	0.012627777777778	0.034494444444444	0.033218888888889	10218
OTOL1	0.033988888888889	0.0412	0.054544444444445	0.003055555555555	0.0333	0.033217777777778	10219
KDELC2	0.045433333333333	0.021083333333333	0.037588888888889	0.015216666666667	0.046761111111111	0.033216666666667	10220
CREB3L2	0.043477777777778	0.035916666666667	0.045455555555556	-5.37E-16	0.041227777777778	0.033215555555555	10221
MCM10	0.036811111111111	0.001111111111111	0.042127777777778	0.05925	0.026766666666667	0.033213333333333	10222
KCNS2	0.037105555555556	0.034266666666667	0.031783333333333	0.016016666666667	0.046877777777778	0.03321	10223
SLAMF8	0.030488888888889	0.044161111111111	0.027794444444444	0.011344444444444	0.052227777777778	0.033203333333333	10224
LY96	0.038383333333333	0.031922222222222	0.035372222222222	0.002066666666666	0.058272222222222	0.033203333333333	10225
SLCO2A1	0.028527777777778	0.052583333333333	0.041794444444444	-5.21E-16	0.043094444444444	0.0332	10226
TAF1D	0.031561111111111	0.049711111111111	0.034455555555556	0.023566666666667	0.026633333333333	0.033185555555556	10227
PLA2G2F	0.0356	0.044666666666667	0.0468	0.003111111111111	0.035744444444444	0.033184444444444	10228
SURF4	0.046983333333333	0.0434	0.021716666666667	0.017288888888889	0.036472222222222	0.033172222222222	10229
ZFP82	0.036088888888889	0.046194444444444	0.030877777777778	0.014794444444444	0.037888888888889	0.033168888888889	10230
FUBP3	0.039027777777778	0.038677777777778	0.040027777777778	0.016105555555556	0.032	0.033167777777778	10231
